id,type,attributes.contract,attributes.underlying_symbol,attributes.exp_date,attributes.expiration_type,attributes.type,attributes.strike,attributes.exchange,attributes.currency,attributes.open,attributes.high,attributes.low,attributes.last,attributes.last_size,attributes.change,attributes.pctchange,attributes.previous,attributes.previous_date,attributes.bid,attributes.bid_date,attributes.bid_size,attributes.ask,attributes.ask_date,attributes.ask_size,attributes.moneyness,attributes.volume,attributes.volume_change,attributes.volume_pctchange,attributes.open_interest,attributes.open_interest_change,attributes.open_interest_pctchange,attributes.volatility,attributes.volatility_change,attributes.volatility_pctchange,attributes.theoretical,attributes.delta,attributes.gamma,attributes.theta,attributes.vega,attributes.rho,attributes.tradetime,attributes.vol_oi_ratio,attributes.dte,attributes.midpoint,exp_date,trade_dt,dte
QQQ231206C00362000,options-contracts,QQQ231206C00362000,QQQ,2023-12-06,weekly,call,362.0,NASDAQ,USD,26.61,26.61,26.0,26.0,1.0,,,,,22.72,2023-12-06 15:14:59,3.0,23.12,2023-12-06 15:14:59,3.0,,3.0,,,1.0,,,0.4831,,,23.12,0.993361,0.00192,-0.140483,0.003718,0.009703,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00363000,options-contracts,QQQ231206C00363000,QQQ,2023-12-06,weekly,call,363.0,NASDAQ,USD,25.01,25.01,24.91,24.91,1.0,,,,,21.72,2023-12-06 15:14:59,2.0,22.12,2023-12-06 15:14:59,1.0,,3.0,,,2.0,,,0.4636,,,22.12,0.993149,0.002058,-0.139406,0.003823,0.009728,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00364000,options-contracts,QQQ231206C00364000,QQQ,2023-12-06,weekly,call,364.0,NASDAQ,USD,25.44,25.44,21.06,21.06,1.0,,,,,20.72,2023-12-06 15:14:59,2.0,21.12,2023-12-06 15:14:59,1.0,,21.0,,,12.0,,,0.444,,,21.12,0.992918,0.002212,-0.138308,0.003936,0.009752,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00365000,options-contracts,QQQ231206C00365000,QQQ,2023-12-06,weekly,call,365.0,NASDAQ,USD,23.69,23.69,20.27,20.29,1.0,,,,,19.72,2023-12-06 15:14:59,3.0,20.12,2023-12-06 15:14:59,3.0,,43.0,,,27.0,,,0.4245,,,20.12,0.992668,0.002385,-0.137182,0.004059,0.009777,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00366000,options-contracts,QQQ231206C00366000,QQQ,2023-12-06,weekly,call,366.0,NASDAQ,USD,23.41,23.41,18.87,18.87,1.0,,,,,18.72,2023-12-06 15:14:59,3.0,19.12,2023-12-06 15:14:59,3.0,,21.0,,,17.0,,,0.405,,,19.12,0.992394,0.002583,-0.136031,0.004192,0.009801,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00361000,options-contracts,QQQ231206C00361000,QQQ,2023-12-06,weekly,call,361.0,NASDAQ,USD,27.72,27.72,23.76,23.76,1.0,,,,,23.72,2023-12-06 15:14:59,3.0,24.12,2023-12-06 15:14:59,3.0,,11.0,,,2.0,,,0.5026,,,24.12,0.993558,0.001797,-0.141538,0.00362,0.009678,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00368000,options-contracts,QQQ231206C00368000,QQQ,2023-12-06,weekly,call,368.0,NASDAQ,USD,20.35,20.35,17.07,17.07,1.0,,,,,16.72,2023-12-06 15:14:59,3.0,17.12,2023-12-06 15:14:59,3.0,,24.0,,,12.0,,,0.3659,,,17.12,0.991763,0.003067,-0.133628,0.004497,0.009848,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00369000,options-contracts,QQQ231206C00369000,QQQ,2023-12-06,weekly,call,369.0,NASDAQ,USD,19.35,19.35,16.27,16.27,150.0,,,,,15.72,2023-12-06 15:14:59,3.0,16.12,2023-12-06 15:14:59,3.0,,184.0,,,157.0,,,0.3463,,,16.12,0.991395,0.003367,-0.13237,0.004673,0.009872,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00370000,options-contracts,QQQ231206C00370000,QQQ,2023-12-06,weekly,call,370.0,NASDAQ,USD,19.46,19.46,14.83,15.1,1.0,,,,,14.72,2023-12-06 15:14:59,3.0,15.12,2023-12-06 15:14:59,3.0,,141.0,,,104.0,,,0.3266,,,15.12,0.990985,0.003719,-0.131066,0.004868,0.009894,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00371000,options-contracts,QQQ231206C00371000,QQQ,2023-12-06,weekly,call,371.0,NASDAQ,USD,17.7,17.7,14.6,14.6,1.0,,,,,13.72,2023-12-06 15:14:59,3.0,14.12,2023-12-06 15:14:59,3.0,,57.0,,,5.0,,,0.3069,,,14.12,0.990524,0.004134,-0.129712,0.005085,0.009917,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00372000,options-contracts,QQQ231206C00372000,QQQ,2023-12-06,weekly,call,372.0,NASDAQ,USD,16.27,16.27,13.31,13.32,1.0,,,,,12.72,2023-12-06 15:14:59,3.0,13.12,2023-12-06 15:14:59,3.0,,38.0,,,12.0,,,0.2872,,,13.12,0.990001,0.004631,-0.128299,0.00533,0.009938,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231206C00367000,options-contracts,QQQ231206C00367000,QQQ,2023-12-06,weekly,call,367.0,NASDAQ,USD,21.35,21.35,18.4,18.4,2.0,,,,,17.72,2023-12-06 15:14:59,3.0,18.12,2023-12-06 15:14:59,3.0,,28.0,,,13.0,,,0.3854,,,18.12,0.992094,0.002808,-0.134848,0.004338,0.009825,2023-12-06,,,,2023-12-06,2025-04-16,-497
QQQ231207C00406000,options-contracts,QQQ231207C00406000,QQQ,2023-12-07,weekly,call,406.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,631.0,,,,,1584.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00407000,options-contracts,QQQ231207C00407000,QQQ,2023-12-07,weekly,call,407.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,641.0,,,,,327.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00408000,options-contracts,QQQ231207C00408000,QQQ,2023-12-07,weekly,call,408.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,633.0,,,,,276.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00409000,options-contracts,QQQ231207C00409000,QQQ,2023-12-07,weekly,call,409.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,631.0,,,,,205.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00410000,options-contracts,QQQ231207C00410000,QQQ,2023-12-07,weekly,call,410.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,6160.0,,,,,1789.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00413000,options-contracts,QQQ231207C00413000,QQQ,2023-12-07,weekly,call,413.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,718.0,,,,,510.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00412000,options-contracts,QQQ231207C00412000,QQQ,2023-12-07,weekly,call,412.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,643.0,,1.0,,,184.0,,,0.3889,,,0.01,0.004102,0.001534,-0.048734,0.002459,4.3e-05,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00414000,options-contracts,QQQ231207C00414000,QQQ,2023-12-07,weekly,call,414.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,582.0,,,,,1608.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00415000,options-contracts,QQQ231207C00415000,QQQ,2023-12-07,weekly,call,415.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,580.0,,,,,293.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00416000,options-contracts,QQQ231207C00416000,QQQ,2023-12-07,weekly,call,416.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,575.0,,,,,119.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00411000,options-contracts,QQQ231207C00411000,QQQ,2023-12-07,weekly,call,411.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,673.0,,,,,635.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00405000,options-contracts,QQQ231207C00405000,QQQ,2023-12-07,weekly,call,405.0,NASDAQ,USD,0.01,0.01,0.01,0.01,55.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,4105.0,,55.0,,,2017.0,,,0.2761,,,0.01,0.005603,0.002853,-0.045791,0.003247,5.9e-05,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00391000,options-contracts,QQQ231207C00391000,QQQ,2023-12-07,weekly,call,391.0,NASDAQ,USD,0.24,0.72,0.01,0.01,4.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,339.0,,140419.0,,,5007.0,,,0.0169,,,0.01,0.066833,0.375703,-0.026051,0.026159,0.0007,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00403000,options-contracts,QQQ231207C00403000,QQQ,2023-12-07,weekly,call,403.0,NASDAQ,USD,0.01,0.01,0.01,0.01,6.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,2760.0,,12.0,,,4370.0,,,0.2427,,,0.01,0.0063,0.003602,-0.044701,0.003603,6.6e-05,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00402000,options-contracts,QQQ231207C00402000,QQQ,2023-12-07,weekly,call,402.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,2262.0,,12.0,,,710.0,,,0.2258,,,0.01,0.006728,0.004104,-0.044095,0.003818,7.1e-05,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00401000,options-contracts,QQQ231207C00401000,QQQ,2023-12-07,weekly,call,401.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,2260.0,,40.0,,,1281.0,,,0.2086,,,0.01,0.007227,0.004731,-0.043438,0.004067,7.6e-05,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00400000,options-contracts,QQQ231207C00400000,QQQ,2023-12-07,weekly,call,400.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,2260.0,,505.0,,,1338.0,,,0.1913,,,0.01,0.007818,0.00553,-0.04272,0.004359,8.2e-05,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00399000,options-contracts,QQQ231207C00399000,QQQ,2023-12-07,weekly,call,399.0,NASDAQ,USD,0.01,0.01,0.01,0.01,2.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,4747.0,,1479.0,,,1267.0,,,0.1737,,,0.01,0.00853,0.006574,-0.04193,0.004706,9e-05,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00398000,options-contracts,QQQ231207C00398000,QQQ,2023-12-07,weekly,call,398.0,NASDAQ,USD,0.02,0.02,0.01,0.01,1.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,4857.0,,525.0,,,1396.0,,,0.1559,,,0.01,0.009406,0.00798,-0.04105,0.005126,9.9e-05,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00397000,options-contracts,QQQ231207C00397000,QQQ,2023-12-07,weekly,call,397.0,NASDAQ,USD,0.02,0.02,0.01,0.01,5.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,4752.0,,3668.0,,,2011.0,,,0.1378,,,0.01,0.010513,0.009949,-0.040059,0.005649,0.000111,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00396000,options-contracts,QQQ231207C00396000,QQQ,2023-12-07,weekly,call,396.0,NASDAQ,USD,0.02,0.03,0.01,0.01,1.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,2549.0,,1648.0,,,2585.0,,,0.1194,,,0.01,0.011963,0.012851,-0.038919,0.00632,0.000126,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00395000,options-contracts,QQQ231207C00395000,QQQ,2023-12-07,weekly,call,395.0,NASDAQ,USD,0.04,0.04,0.01,0.01,1.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,4569.0,,5478.0,,,2879.0,,,0.1005,,,0.01,0.013957,0.017434,-0.037581,0.00722,0.000147,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00394000,options-contracts,QQQ231207C00394000,QQQ,2023-12-07,weekly,call,394.0,NASDAQ,USD,0.05,0.06,0.01,0.01,8.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,2549.0,,10258.0,,,2228.0,,,0.0812,,,0.01,0.016896,0.025435,-0.035954,0.008507,0.000178,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00393000,options-contracts,QQQ231207C00393000,QQQ,2023-12-07,weekly,call,393.0,NASDAQ,USD,0.07,0.12,0.01,0.01,3.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,2552.0,,32674.0,,,2424.0,,,0.0612,,,0.01,0.02174,0.041824,-0.033873,0.010537,0.000229,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00392000,options-contracts,QQQ231207C00392000,QQQ,2023-12-07,weekly,call,392.0,NASDAQ,USD,0.12,0.55,0.01,0.01,2.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,2628.0,,75646.0,,,3082.0,,,0.0401,,,0.01,0.031565,0.087088,-0.030964,0.014381,0.000332,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00417000,options-contracts,QQQ231207C00417000,QQQ,2023-12-07,weekly,call,417.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,572.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00404000,options-contracts,QQQ231207C00404000,QQQ,2023-12-07,weekly,call,404.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,3359.0,,20.0,,,904.0,,,0.2595,,,0.01,0.005928,0.003192,-0.045265,0.003414,6.2e-05,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00418000,options-contracts,QQQ231207C00418000,QQQ,2023-12-07,weekly,call,418.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,568.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00433000,options-contracts,QQQ231207C00433000,QQQ,2023-12-07,weekly,call,433.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,7.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00420000,options-contracts,QQQ231207C00420000,QQQ,2023-12-07,weekly,call,420.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,561.0,,,,,593.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00390000,options-contracts,QQQ231207C00390000,QQQ,2023-12-07,weekly,call,390.0,NASDAQ,USD,0.44,1.36,0.19,0.34,2.0,,,,,0.33,2023-12-07 15:14:59,1.0,0.36,2023-12-07 15:14:59,1.0,,129446.0,,,11138.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00446000,options-contracts,QQQ231207C00446000,QQQ,2023-12-07,weekly,call,446.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00445000,options-contracts,QQQ231207C00445000,QQQ,2023-12-07,weekly,call,445.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00444000,options-contracts,QQQ231207C00444000,QQQ,2023-12-07,weekly,call,444.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,560.0,,,,,390.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00443000,options-contracts,QQQ231207C00443000,QQQ,2023-12-07,weekly,call,443.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00442000,options-contracts,QQQ231207C00442000,QQQ,2023-12-07,weekly,call,442.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,550.0,,,,,160.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00441000,options-contracts,QQQ231207C00441000,QQQ,2023-12-07,weekly,call,441.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00447000,options-contracts,QQQ231207C00447000,QQQ,2023-12-07,weekly,call,447.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00440000,options-contracts,QQQ231207C00440000,QQQ,2023-12-07,weekly,call,440.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00439000,options-contracts,QQQ231207C00439000,QQQ,2023-12-07,weekly,call,439.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00438000,options-contracts,QQQ231207C00438000,QQQ,2023-12-07,weekly,call,438.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00437000,options-contracts,QQQ231207C00437000,QQQ,2023-12-07,weekly,call,437.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00436000,options-contracts,QQQ231207C00436000,QQQ,2023-12-07,weekly,call,436.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00435000,options-contracts,QQQ231207C00435000,QQQ,2023-12-07,weekly,call,435.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00434000,options-contracts,QQQ231207C00434000,QQQ,2023-12-07,weekly,call,434.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00432000,options-contracts,QQQ231207C00432000,QQQ,2023-12-07,weekly,call,432.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00431000,options-contracts,QQQ231207C00431000,QQQ,2023-12-07,weekly,call,431.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00430000,options-contracts,QQQ231207C00430000,QQQ,2023-12-07,weekly,call,430.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00429000,options-contracts,QQQ231207C00429000,QQQ,2023-12-07,weekly,call,429.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00428000,options-contracts,QQQ231207C00428000,QQQ,2023-12-07,weekly,call,428.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00427000,options-contracts,QQQ231207C00427000,QQQ,2023-12-07,weekly,call,427.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00426000,options-contracts,QQQ231207C00426000,QQQ,2023-12-07,weekly,call,426.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00425000,options-contracts,QQQ231207C00425000,QQQ,2023-12-07,weekly,call,425.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00424000,options-contracts,QQQ231207C00424000,QQQ,2023-12-07,weekly,call,424.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,550.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00423000,options-contracts,QQQ231207C00423000,QQQ,2023-12-07,weekly,call,423.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:59,,0.01,2023-12-07 15:14:59,550.0,,,,,30.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00422000,options-contracts,QQQ231207C00422000,QQQ,2023-12-07,weekly,call,422.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,554.0,,,,,74.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00421000,options-contracts,QQQ231207C00421000,QQQ,2023-12-07,weekly,call,421.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,560.0,,,,,427.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00419000,options-contracts,QQQ231207C00419000,QQQ,2023-12-07,weekly,call,419.0,NASDAQ,USD,,,,,,,,,,,2023-12-07 15:14:55,,0.01,2023-12-07 15:14:55,565.0,,,,,25.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00389000,options-contracts,QQQ231207C00389000,QQQ,2023-12-07,weekly,call,389.0,NASDAQ,USD,0.76,2.25,0.37,1.36,1.0,,,,,1.11,2023-12-07 15:14:59,4.0,1.36,2023-12-07 15:14:59,74.0,,114573.0,,,6632.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00336000,options-contracts,QQQ231207C00336000,QQQ,2023-12-07,weekly,call,336.0,NASDAQ,USD,51.14,51.14,51.14,51.14,12.0,,,,,54.21,2023-12-07 15:14:59,3.0,55.83,2023-12-07 15:14:59,10.0,,12.0,,,,,,1.6777,,,55.02,0.961409,0.002458,-0.999999,0.016979,0.008649,2023-12-07,,,,2023-12-07,2025-04-16,-496
QQQ231207C00387000,options-contracts,QQQ231207C00387000,QQQ,2023-12-07,weekly,call,387.0,NASDAQ,USD,1.78,4.25,1.12,3.31,2.0,,,,,3.2,2023-12-07 15:14:59,1.0,4.93,2023-12-07 15:14:59,10.0,,20659.0,,,8793.0,,,0.3547,,,4.93,0.689867,0.049047,-0.999999,0.071582,0.007139,2023-12-07,,,,2023-12-07,2025-04-16,-496
