Date,Close/Last,ohlcv_volume,Open,High,Low,strike,open,high,low,last,last_size,change,pctchange,previous,previous_date,bid,bid_size,ask,ask_size,moneyness,option_volume,volume_change,volume_pctchange,open_interest,open_interest_change,open_interest_pctchange,volatility,volatility_change,volatility_pctchange,theoretical,delta,gamma,theta,vega,rho,vol_oi_ratio,midpoint,put,daily_return,sma_5,sma_10,ema_12,ema_26,macd,macd_signal,rsi_14,atr_14,intraday_range_pct,options_to_ohlcv_volume_ratio
2025-04-09,466.0,142876900,415.57,467.83,415.43,441,27.77,28.77,3.72,3.97,10,-27.52,-87.39,31.49,2025-04-08,3.98,56,4.19,47,-0.05,939,-1105,-54.06,1684,1619,2490.77,0.4862,-0.0223,-4.38,4.09,-0.208312,0.008557,-0.591824,0.197873,-0.020195,0.56,4.09,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,6.572091079803663e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,442,30.5,30.5,3.54,4.19,1,-29.98,-87.74,34.17,2025-04-08,4.1,37,4.48,47,-0.05,630,-188,-22.98,351,326,1304.0,0.4799,-0.0231,-4.6,4.19,-0.214689,0.008825,-0.594207,0.201397,-0.020794,1.79,4.29,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,4.409390181337921e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,393,7.39,8.64,0.85,0.85,1,-9.87,-92.07,10.72,2025-04-08,0.76,59,0.92,99,-0.16,197,-86,-30.39,229,229,0.0,0.6903,-0.0237,-3.32,0.85,-0.042203,0.00189,-0.265949,0.062099,-0.004201,0.86,0.84,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.378809310672334e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,452,25.82,25.82,5.47,5.85,1,-25.59,-81.39,31.44,2025-04-08,6.1,38,6.56,36,-0.03,468,296,172.09,173,167,2783.33,0.4496,0.0006,0.13,6.33,-0.307702,0.011351,-0.667691,0.242565,-0.029414,2.71,6.33,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,3.275546991851027e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,444,32.5,32.5,4.11,4.11,1,-27.14,-86.85,31.25,2025-04-08,4.44,30,4.83,41,-0.05,1127,1013,888.6,63,63,0.0,0.4777,-0.007,-1.45,4.64,-0.232792,0.009284,-0.618937,0.210883,-0.022518,17.89,4.64,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,7.88790910217117e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,445,32.74,33.61,4.0,4.82,1,-27.64,-85.15,32.46,2025-04-08,4.64,50,4.91,50,-0.05,16300,15320,1563.27,46287,-147,-0.32,0.4742,-0.0317,-6.27,4.82,-0.241199,0.009537,-0.626284,0.215035,-0.023312,0.35,4.78,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,0.00011408422215207637
2025-04-09,466.0,142876900,415.57,467.83,415.43,440,29.45,30.16,3.37,3.99,1,-25.28,-86.37,29.27,2025-04-08,3.81,56,3.98,2,-0.06,8610,895,11.6,26626,89,0.34,0.488,-0.0537,-9.91,3.9,-0.200171,0.008325,-0.580253,0.193232,-0.01942,0.32,3.9,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,6.026166581161825e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,446,33.53,33.53,4.3,4.74,1,-18.46,-79.57,23.2,2025-04-08,4.8,33,5.1,42,-0.04,2465,2296,1358.58,54,52,2600.0,0.4678,-0.0199,-4.07,4.95,-0.248708,0.009827,-0.627912,0.218609,-0.023991,45.65,4.95,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.7252613963488848e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,448,28.47,28.47,4.81,5.44,7,-11.5,-67.89,16.94,2025-04-08,5.2,30,5.62,40,-0.04,383,368,2453.33,16,15,1500.0,0.4646,-0.0083,-1.75,5.44,-0.268399,0.010295,-0.648187,0.227402,-0.025772,23.94,5.41,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,2.6806292689721013e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,449,34.15,34.15,5.03,5.4,1,-35.23,-86.71,40.63,2025-04-08,5.41,29,5.84,52,-0.04,219,214,4280.0,5,4,400.0,0.4598,-0.0031,-0.67,5.63,-0.277379,0.010575,-0.651675,0.231143,-0.026599,43.8,5.63,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.5327880154174678e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,450,36.0,36.2,4.93,5.92,5,-29.22,-83.15,35.14,2025-04-08,5.65,52,5.96,38,-0.03,5161,2014,64.0,30552,-280,-0.91,0.4593,0.0529,13.02,5.92,-0.288275,0.010784,-0.662903,0.23546,-0.02762,0.17,5.81,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,3.61220043268016e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,451,33.55,33.55,5.26,6.2,1,-14.53,-70.09,20.73,2025-04-08,5.86,38,6.32,28,-0.03,226,225,22500.0,2,1,100.0,0.4577,0.0052,1.16,6.2,-0.298986,0.011006,-0.6716,0.23947,-0.02862,113.0,6.09,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.5817812396545558e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,471,54.06,54.42,11.86,11.86,1,-44.01,-78.77,55.87,2025-04-08,12.47,1,14.1,1,0.01,145,-78,-34.98,670,-55,-7.59,0.3903,-0.1494,-27.69,13.29,-0.557744,0.01471,-0.640028,0.272216,-0.050704,0.22,13.29,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.0148596449111088e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,429,22.49,22.49,2.47,2.49,1,-20.78,-89.3,23.27,2025-04-08,2.46,53,2.76,60,-0.0799999999999999,618,-355,-36.49,215,-225,-51.14,0.5239,-0.0884,-14.44,2.49,-0.132371,0.005929,-0.477729,0.147776,-0.012954,2.87,2.61,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,4.325401796931484e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,469,51.13,51.13,11.12,11.12,1,-41.44,-78.84,52.56,2025-04-08,11.6,1,13.06,1,0.01,51,41,410.0,467,0,0.0,0.3967,-0.1921,-32.63,12.33,-0.527578,0.014585,-0.65763,0.27446,-0.048322,0.11,12.33,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,3.569506337273555e-07
2025-04-09,466.0,142876900,415.57,467.83,415.43,472,0.73,8.28,0.73,6.95,1,6.33,1020.97,0.62,2025-04-08,6.71,36,7.06,30,-0.01,1584,633,66.56,7900,450,6.04,0.3429,-0.1141,-24.96,6.95,0.416609,0.016493,-0.596039,0.269155,0.041029,0.2,6.89,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.108646674164963e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,464,1.29,12.42,1.21,11.24,1,10.05,844.54,1.19,2025-04-08,11.1,42,11.49,30,0.0,2051,1266,161.27,1566,137,9.59,0.3645,-0.1053,-22.41,11.24,0.548452,0.015746,-0.647245,0.273143,0.053554,1.31,11.3,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.4355014701466787e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,465,1.24,12.5,1.15,10.8,12,9.8,980.0,1.0,2025-04-08,10.5,36,10.9,30,0.0,5274,2661,101.84,10185,-373,-3.53,0.3674,-0.1067,-22.5,10.8,0.532534,0.015687,-0.653998,0.274261,0.052025,0.52,10.7,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,3.6912894946628884e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,466,1.09,11.5,1.06,10.27,2,9.32,981.05,0.95,2025-04-08,9.91,36,10.29,30,0.0,1253,-30,-2.34,1653,547,49.46,0.3664,-0.0993,-21.32,10.27,0.516796,0.015769,-0.65314,0.274934,0.050534,0.76,10.1,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,8.769787138438755e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,467,1.0,11.03,1.0,10.6,1,9.65,1015.79,0.95,2025-04-08,9.33,45,9.75,30,0.0,2511,1030,69.55,1261,97,8.33,0.3576,-0.1057,-22.82,9.54,0.500534,0.016173,-0.637816,0.27518,0.049033,1.99,9.54,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.7574569437046857e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,468,0.95,10.29,0.94,9.64,6,8.81,1061.45,0.83,2025-04-08,8.79,3,9.15,30,0.0,1242,-254,-16.98,2042,720,54.46,0.354,-0.1083,-23.43,8.97,0.484046,0.016324,-0.630418,0.274962,0.047474,0.61,8.97,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,8.692797786066187e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,469,0.9,9.65,0.88,8.88,6,8.09,1024.05,0.79,2025-04-08,8.22,41,8.52,30,-0.01,1764,-65,-3.55,9368,442,4.95,0.3487,-0.1113,-24.2,8.37,0.467026,0.016529,-0.619007,0.274243,0.045867,0.19,8.37,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.234629250774618e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,470,0.79,9.38,0.77,7.97,1,7.27,1038.57,0.7,2025-04-08,7.74,1,8.02,35,-0.01,11373,1610,16.49,20233,1918,10.47,0.3501,-0.1091,-23.77,7.97,0.450929,0.016394,-0.618172,0.273101,0.04431,0.56,7.88,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,7.959999132120028e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,471,1.09,8.56,0.8,7.45,1,6.77,995.59,0.68,2025-04-08,7.18,39,7.47,30,-0.01,2180,1013,86.8,1991,406,25.62,0.3465,-0.1107,-24.22,7.45,0.433853,0.016462,-0.607567,0.271396,0.04268,1.09,7.32,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.525788983383598e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,463,1.4,13.18,1.36,12.8,4,11.53,907.87,1.27,2025-04-08,11.71,36,12.11,30,0.01,1966,129,7.02,2560,604,30.88,0.3695,-0.1025,-21.71,11.91,0.563669,0.015449,-0.652985,0.271661,0.054962,0.77,11.91,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.3760096978587862e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,452,3.11,21.0,2.98,20.75,20,18.07,674.25,2.68,2025-04-08,18.33,1,20.27,11,0.03,1637,738,82.09,919,484,111.26,0.3914,-0.1133,-22.45,19.3,0.715459,0.012562,-0.604299,0.233968,0.068845,1.78,19.3,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.1457415439444724e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,451,3.24,20.0,3.24,20.0,1,16.93,551.47,3.07,2025-04-08,19.17,1,21.02,11,0.03,319,-783,-71.05,509,372,271.53,0.3913,-0.1137,-22.51,20.0,0.728313,0.012283,-0.591965,0.228748,0.070005,0.63,20.1,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,2.2326912188044394e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,450,3.22,23.1,3.22,20.87,1,17.8,579.8,3.07,2025-04-08,20.39,6,21.88,1,0.03,11764,955,8.84,24667,483,2.0,0.3983,-0.112,-21.96,20.87,0.737546,0.01186,-0.592352,0.224786,0.070757,0.48,21.13,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,8.233661284644333e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,449,3.59,22.85,3.52,22.0,2,18.9,609.68,3.1,2025-04-08,20.7,1,22.55,1,0.04,553,-217,-28.18,470,286,155.43,0.4166,-0.0954,-18.63,22.0,0.741022,0.01126,-0.614172,0.223248,0.070864,1.18,21.63,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,3.870464714729953e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,428,10.42,38.1,10.42,38.1,1,27.39,255.74,10.71,2025-04-08,37.92,10,41.5,10,0.08,311,-434,-58.26,651,216,49.66,0.5777,-0.0136,-2.3,41.5,0.852366,0.005785,-0.610171,0.15906,0.077962,0.48,39.71,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,2.1766989625334818e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,429,10.42,40.01,10.42,40.01,20,29.71,288.45,10.3,2025-04-08,37.0,10,40.6,10,0.08,564,-174,-23.58,394,179,83.26,0.5357,-0.052,-8.86,40.01,0.862768,0.005937,-0.543372,0.151382,0.079351,1.43,38.8,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,3.94745406710252e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,430,9.92,40.0,9.5,39.0,1,29.34,303.73,9.66,2025-04-08,35.83,37,39.69,10,0.08,3793,1255,49.45,4961,265,5.64,0.5247,-0.0609,-10.4,39.0,0.860839,0.00612,-0.537767,0.152831,0.079376,0.76,37.76,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,2.654732850446783e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,431,9.95,34.65,9.34,34.65,1,25.44,276.22,9.21,2025-04-08,35.33,10,38.81,37,0.08,251,-284,-53.08,394,130,49.24,0.4494,-0.1318,-22.68,37.07,0.888518,0.006118,-0.405719,0.130869,0.082626,0.64,37.07,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.7567570405012987e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,432,9.6,37.87,9.05,37.87,1,28.85,319.84,9.02,2025-04-08,34.42,10,37.92,10,0.07,327,40,13.94,558,33,6.29,0.5569,-0.019,-3.3,37.87,0.833912,0.006485,-0.633761,0.171894,0.076873,0.59,36.17,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,2.288683475075397e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,462,1.51,13.63,1.45,13.26,10,11.9,875.0,1.36,2025-04-08,12.14,46,12.8,30,0.01,2033,-919,-31.13,4890,939,23.77,0.3699,-0.1042,-21.98,12.47,0.579122,0.015324,-0.649886,0.269741,0.056417,0.42,12.47,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.4229032124857132e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,461,2.0,14.51,1.57,14.51,2,13.17,982.84,1.34,2025-04-08,12.77,39,13.45,30,0.01,922,52,5.98,1070,224,26.48,0.3727,-0.1062,-22.17,13.11,0.593992,0.015082,-0.650023,0.267496,0.057796,0.86,13.11,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,6.453107535227878e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,434,8.07,35.59,8.07,35.59,1,27.61,345.99,7.98,2025-04-08,32.65,10,36.37,10,0.07,408,-11,-2.63,450,228,102.7,0.5188,-0.0514,-9.01,35.59,0.835219,0.006926,-0.590314,0.171017,0.077506,0.91,34.51,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,2.855605069818844e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,425,12.01,45.0,12.01,43.82,5,31.47,254.82,12.35,2025-04-08,40.65,10,44.25,10,0.09,1786,689,62.81,9378,-161,-1.69,0.5635,-0.04,-6.63,43.82,0.875979,0.005262,-0.533799,0.141137,0.079866,0.19,42.45,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.2500271212491312e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,468,50.0,50.0,10.3,11.5,5,-40.25,-77.78,51.75,2025-04-08,11.61,34,12.06,30,0.0,283,278,5560.0,1301,-3,-0.23,0.3984,-0.1894,-32.22,11.84,-0.512896,0.014546,-0.662514,0.274974,-0.047072,0.22,11.84,1,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.9807260655851295e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,424,13.16,45.31,12.5,45.31,1,33.07,270.18,12.24,2025-04-08,41.12,10,45.17,10,0.09,1463,1186,428.16,448,51,12.85,0.4261,-0.1807,-29.78,43.15,0.938346,0.004132,-0.263016,0.083819,0.086384,3.27,43.14,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.0239583865551394e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,397,33.64,65.22,29.35,57.73,1,29.35,103.42,28.38,2025-04-08,67.05,10,70.9,10,0.15,32,22,220.0,5,5,0.0,0.7522,0.035,4.88,70.9,0.933346,0.002487,-0.455034,0.08907,0.079789,6.4,68.98,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,2.239690250838309e-07
2025-04-09,466.0,142876900,415.57,467.83,415.43,250,172.0,185.0,170.5,185.0,2,185.0,0.0,0.0,,212.96,10,216.83,10,0.46,10,10,0.0,0,0,0.0,2.0063,0.0,0.0,216.83,0.987574,0.00023,-0.297676,0.022019,0.053343,0.0,214.9,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,6.999032033869716e-08
2025-04-09,466.0,142876900,415.57,467.83,415.43,375,50.57,92.87,47.69,91.93,1,91.93,0.0,0.0,,88.67,10,92.49,10,0.2,24,24,0.0,20,0,0.0,0.7995,0.0,0.0,91.93,0.971271,0.001185,-0.261071,0.045124,0.079054,1.2,90.58,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.6797676881287317e-07
2025-04-09,466.0,142876900,415.57,467.83,415.43,380,44.44,87.94,42.86,87.94,1,44.95,104.56,42.99,2025-04-08,83.79,10,87.53,10,0.18,96,77,405.26,87,-5,-5.43,0.8616,0.0717,9.08,87.53,0.952383,0.001665,-0.402971,0.068291,0.078089,1.1,85.66,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,6.719070752514927e-07
2025-04-09,466.0,142876900,415.57,467.83,415.43,390,36.42,74.57,36.42,74.57,1,39.1,110.23,35.47,2025-04-08,73.98,10,77.74,10,0.16,23,-16,-41.03,4012,0,0.0,0.7982,0.0527,7.07,77.74,0.94199,0.002103,-0.434503,0.079904,0.079173,0.01,75.86,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.6097773677900347e-07
2025-04-09,466.0,142876900,415.57,467.83,415.43,350,73.9,113.2,73.18,113.2,1,39.31,53.2,73.89,2025-04-08,113.65,10,117.23,10,0.25,15,10,200.0,40,0,0.0,1.0856,0.1367,14.41,117.23,0.968893,0.000933,-0.359627,0.048216,0.073266,0.38,115.44,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.0498548050804573e-07
2025-04-09,466.0,142876900,415.57,467.83,415.43,426,12.35,42.91,12.35,40.74,1,28.94,245.25,11.8,2025-04-08,39.74,10,43.21,7,0.09,245,-116,-32.13,531,91,20.68,0.3534,-0.246,-41.04,40.74,0.960434,0.003493,-0.170985,0.058779,0.089167,0.46,41.48,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.7147628482980804e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,460,1.83,15.5,1.65,13.57,1,12.12,835.86,1.45,2025-04-08,13.58,105,14.05,30,0.01,24035,9124,61.19,16209,-1357,-7.73,0.3775,-0.1036,-21.54,13.81,0.608111,0.014754,-0.652636,0.265,0.059083,1.48,13.82,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,0.00016822173493405863
2025-04-09,466.0,142876900,415.57,467.83,415.43,427,11.34,28.47,11.11,26.33,1,15.33,139.36,11.0,2025-04-08,38.83,10,42.43,10,0.08,361,-161,-30.84,373,-46,-10.98,0.45,-0.1458,-24.47,40.63,0.912584,0.005112,-0.346905,0.109513,0.084304,0.97,40.63,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,2.5266505642269673e-06
2025-04-09,466.0,142876900,415.57,467.83,415.43,453,2.78,20.0,2.73,19.4,1,16.74,629.32,2.66,2025-04-08,18.16,37,18.95,35,0.03,1775,-358,-16.78,1962,473,31.77,0.389,-0.1094,-21.95,18.56,0.703387,0.012887,-0.611507,0.238564,0.067776,0.9,18.56,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.2423281860118746e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,454,2.46,19.45,2.46,18.8,10,16.48,710.34,2.32,2025-04-08,17.51,37,18.64,35,0.03,1980,815,69.96,1010,344,51.65,0.397,-0.1017,-20.39,18.08,0.686882,0.012934,-0.637173,0.244379,0.066195,1.96,18.08,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.3858083427062037e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,455,2.51,19.33,2.37,17.1,1,14.85,660.0,2.25,2025-04-08,16.54,36,17.5,35,0.02,6785,-7654,-53.01,12669,9174,262.49,0.3843,-0.108,-21.94,17.1,0.678184,0.01352,-0.624216,0.24723,0.06552,0.54,17.02,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,4.7488432349806025e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,456,2.24,18.0,2.24,16.6,1,14.59,725.87,2.01,2025-04-08,16.09,37,16.8,38,0.02,2611,1701,186.92,1326,-25,-1.85,0.3902,-0.1036,-20.98,16.6,0.662189,0.013576,-0.644565,0.252092,0.063996,1.97,16.45,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.8274472640433828e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,457,2.18,17.46,2.04,16.26,2,14.2,689.32,2.06,2025-04-08,15.54,36,16.1,38,0.02,2395,1331,125.09,961,-127,-11.67,0.3845,-0.1021,-20.99,15.82,0.650013,0.013963,-0.643144,0.255469,0.062924,2.49,15.82,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.676268172111797e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,458,1.94,16.79,1.91,16.45,5,14.56,770.37,1.89,2025-04-08,14.81,36,15.4,20,0.02,1852,310,20.1,1949,159,8.88,0.3808,-0.1031,-21.3,15.11,0.636729,0.014282,-0.644812,0.258838,0.061724,0.95,15.11,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.2962207326726713e-05
2025-04-09,466.0,142876900,415.57,467.83,415.43,459,1.8,16.0,1.8,15.75,5,14.0,800.0,1.75,2025-04-08,14.09,37,14.75,20,0.02,2085,1300,165.61,1716,162,10.42,0.3779,-0.1036,-21.52,14.42,0.622877,0.01457,-0.646926,0.262006,0.060459,1.22,14.42,0,0.12003076479353947,435.816,454.741,454.71492258364526,465.4052885185463,-10.690365934901024,-6.501742679530146,45.8048595292331,19.218092857142857,0.12609187381187278,1.4592981790618358e-05
