Date,Close/Last,Volume,Open,High,Low,type,strike,open,high,low,last,last_size,change,pctchange,previous,bid,bid_size,ask,ask_size,moneyness,volume,volume_change,volume_pctchange,open_interest,open_interest_change,open_interest_pctchange,volatility,volatility_change,volatility_pctchange,theoretical,delta,gamma,theta,vega,rho,vol_oi_ratio,dte,midpoint
2025-03-31,15.95,111345600,15.07,15.9761,14.4,put,11.0,0.22,0.28,0.17,0.22,1,0.03,15.79,0.19,0.16,352,0.19,384,-0.31,180,73,68.22,467,8,1.74,1.3783,0.0107,0.78,0.18,-0.075223,0.030828,-0.020258,0.004738,-0.000557,0.39,16,0.18
2025-03-31,15.95,111345600,15.07,15.9761,14.4,put,10.5,0.2,0.2,0.14,0.18,10,0.04,28.57,0.14,0.12,635,0.15,322,-0.3399999999999999,40,34,566.67,29,2,7.41,1.417,0.0298,2.15,0.14,-0.058965,0.024835,-0.01726,0.003925,-0.000437,1.38,16,0.14
2025-03-31,15.95,111345600,15.07,15.9761,14.4,put,10.0,0.12,0.15,0.1,0.14,5,-0.01,-6.67,0.15,0.02,1473,0.15,1001,-0.37,92,-81,-46.82,1150,127,12.41,1.5637,0.0729,4.89,0.14,-0.055342,0.021408,-0.018131,0.003733,-0.000416,0.08,16,0.08
2025-03-31,15.95,111345600,15.07,15.9761,14.4,put,9.0,0.06,0.06,0.06,0.06,1,-0.01,-14.29,0.07,0.01,1675,0.12,1553,-0.4399999999999999,1,-510,-99.8,601,509,553.26,1.5528,0.0014,0.09,0.06,-0.026924,0.011989,-0.010024,0.002077,-0.0002,0.0,16,0.07
2025-03-31,15.95,111345600,15.07,15.9761,14.4,call,12.0,3.4,4.15,3.4,4.15,3,0.05,1.22,4.1,4.2,13,4.3,18,0.25,4,-252,-98.44,430,245,132.43,1.2932,0.2966,29.76,4.25,0.883653,0.045318,-0.027582,0.006536,0.004315,0.01,16,4.25
2025-03-28,16.03,138232400,17.33,17.59,15.74,put,12.0,0.47,0.68,0.32,0.36,70,0.04,12.5,0.32,0.3,52,0.4,38,-0.25,503,274,119.65,1085,150,16.04,1.3716,0.086,6.69,0.36,-0.132315,0.045373,-0.029469,0.007371,-0.001053,0.46,17,0.35
2025-03-28,16.03,138232400,17.33,17.59,15.74,put,13.5,0.89,1.18,0.66,0.67,1,-0.03,-4.29,0.7,0.6,5,0.82,10,-0.15,313,-22,-6.57,1408,83,6.26,1.2817,0.0612,5.02,0.67,-0.22734,0.068424,-0.038685,0.010384,-0.001804,0.22,17,0.71
2025-03-28,16.03,138232400,17.33,17.59,15.74,call,13.5,2.35,2.92,2.35,2.82,1,-0.68,-19.43,3.5,3.0,10,3.6,27,0.15,41,30,272.73,21,1,5.0,1.4271,0.2015,16.44,3.3,0.75869,0.063478,-0.046093,0.010732,0.004099,1.95,17,3.3
2025-03-28,16.03,138232400,17.33,17.59,15.74,put,12.5,0.88,0.88,0.42,0.42,1,-0.01,-2.33,0.43,0.38,10,0.46,8,-0.2199999999999999,290,251,643.59,36,36,0.0,1.3081,0.0443,3.51,0.42,-0.156017,0.053173,-0.03138,0.008238,-0.001236,8.06,17,0.42
2025-03-28,16.03,138232400,17.33,17.59,15.74,call,13.0,2.57,3.2,2.57,3.2,10,-0.35,-9.86,3.55,3.35,10,3.7,702,0.18,37,23,164.29,161,2,1.26,1.3104,0.1142,9.54,3.53,0.808343,0.060489,-0.037304,0.009391,0.004363,0.23,17,3.53
2025-03-28,16.03,138232400,17.33,17.59,15.74,call,12.5,3.0,3.0,3.0,3.0,1,-1.06,-26.11,4.06,3.75,8,4.45,1,0.22,1,0,0.0,1,1,0.0,1.5439,0.2659,20.8,4.1,0.817069,0.049881,-0.042491,0.009124,0.00416,1.0,17,4.1
2025-03-28,16.03,138232400,17.33,17.59,15.74,call,12.0,3.25,4.1,3.25,4.1,1,-0.18,-4.21,4.28,3.6,125,4.3,112,0.25,256,86,50.59,185,10,5.71,0.9966,-0.2935,-22.75,4.1,0.925061,0.04123,-0.01554,0.00487,0.004962,1.38,17,3.95
2025-03-28,16.03,138232400,17.33,17.59,15.74,call,11.0,4.5,4.5,4.5,4.5,10,-1.55,-25.62,6.05,5.0,6,5.2,14,0.31,10,-5,-33.33,9,0,0.0,1.2344,-0.0818,-6.21,5.1,0.937681,0.028873,-0.016506,0.004224,0.00459,1.11,17,5.1
2025-03-28,16.03,138232400,17.33,17.59,15.74,call,10.5,4.85,4.95,4.85,4.95,18,-1.53,-23.61,6.48,4.6,50,5.65,8,0.34,183,173,1730.0,5,5,0.0,1.4766,-0.0156,-1.05,5.65,0.930259,0.026338,-0.021107,0.004609,0.004279,36.6,17,5.13
2025-03-28,16.03,138232400,17.33,17.59,15.74,call,10.0,4.95,5.85,4.83,5.85,2,-0.15,-2.5,6.0,5.9,1,6.1,6,0.37,229,154,205.33,212,9,4.43,1.1177,-1.0067,-47.39,6.0,0.980512,0.012305,-0.006504,0.001631,0.004489,1.08,17,6.0
2025-03-28,16.03,138232400,17.33,17.59,15.74,put,11.5,0.37,0.41,0.33,0.33,1,0.04,13.79,0.29,0.23,18,0.26,32,-0.28,466,349,298.29,114,114,0.0,1.3359,-0.0096,-0.71,0.25,-0.099362,0.037996,-0.023427,0.006013,-0.000785,4.09,17,0.25
2025-03-28,16.03,138232400,17.33,17.59,15.74,put,11.0,0.38,0.5,0.19,0.19,1,-0.03,-13.64,0.22,0.1,11,0.21,90,-0.31,107,-37,-25.69,459,115,33.43,1.3676,0.0071,0.52,0.19,-0.078859,0.031254,-0.020205,0.005062,-0.000623,0.23,17,0.16
2025-03-28,16.03,138232400,17.33,17.59,15.74,put,10.5,0.32,0.32,0.14,0.14,1,-0.03,-17.65,0.17,0.14,151,0.16,11,-0.3399999999999999,6,-21,-77.78,27,27,0.0,1.3872,-0.0027,-0.19,0.14,-0.060278,0.025039,-0.016671,0.004116,-0.000476,0.22,17,0.15
2025-03-28,16.03,138232400,17.33,17.59,15.74,put,10.0,0.18,0.25,0.12,0.15,70,0.03,25.0,0.12,0.12,38,0.14,742,-0.37,173,-309,-64.11,1023,396,63.16,1.4908,0.0954,6.84,0.13,-0.052857,0.021006,-0.016165,0.003711,-0.000421,0.17,17,0.13
2025-03-28,16.03,138232400,17.33,17.59,15.74,put,9.0,0.13,0.17,0.07,0.07,2,0.0,0.0,0.07,0.01,1395,0.11,1221,-0.4399999999999999,511,477,1402.94,92,33,55.93,1.5514,0.0738,4.99,0.07,-0.02991,0.012707,-0.010601,0.002337,-0.000238,5.55,17,0.06
2025-03-28,16.03,138232400,17.33,17.59,15.74,put,13.0,0.73,0.98,0.5,0.5,1,-0.06,-10.71,0.56,0.11,3,0.55,1,-0.18,368,-36,-8.91,4328,119,2.83,1.2571,0.0162,1.31,0.5,-0.185097,0.061739,-0.033612,0.009191,-0.001461,0.09,17,0.33
2025-03-27,17.76,103112800,18.165,18.4099,17.3601,put,13.5,0.43,0.75,0.43,0.7,10,0.28,66.67,0.42,0.65,18,0.67,6,-0.16,335,-969,-74.31,1325,1215,1104.55,1.2205,0.028,2.35,0.66,-0.222667,0.06684,-0.034569,0.010904,-0.001986,0.25,19,0.66
2025-03-27,17.76,103112800,18.165,18.4099,17.3601,put,13.0,0.36,0.63,0.33,0.56,1,0.27,93.1,0.29,0.52,416,0.55,295,-0.1899999999999999,404,-3657,-90.05,4209,3290,358.0,1.2409,0.0191,1.57,0.54,-0.187093,0.059263,-0.031723,0.009831,-0.001668,0.1,19,0.54
2025-03-27,17.76,103112800,18.165,18.4099,17.3601,put,10.0,0.08,0.15,0.08,0.12,10,0.05,71.43,0.07,0.12,9,0.14,35,-0.38,482,391,429.67,627,61,10.78,1.3954,0.0226,1.64,0.12,-0.049681,0.020107,-0.013681,0.003753,-0.000443,0.77,19,0.13
2025-03-27,17.76,103112800,18.165,18.4099,17.3601,put,11.0,0.13,0.25,0.12,0.22,4,0.11,100.0,0.11,0.2,470,0.23,712,-0.31,144,79,121.54,344,52,17.81,1.3605,0.0716,5.56,0.22,-0.084561,0.031159,-0.020126,0.005669,-0.000756,0.42,19,0.22
2025-03-27,17.76,103112800,18.165,18.4099,17.3601,put,12.0,0.24,0.39,0.22,0.32,100,0.26,433.33,0.06,0.33,12,0.35,11,-0.25,229,116,102.65,935,34,3.77,1.2856,0.0291,2.31,0.34,-0.126966,0.044279,-0.025492,0.007611,-0.001132,0.24,19,0.34
2025-03-27,17.76,103112800,18.165,18.4099,17.3601,call,13.0,4.33,4.33,3.55,3.55,4,-1.35,-27.55,4.9,3.55,43,3.65,26,0.19,14,-136,-90.67,159,149,1490.0,1.1962,0.2918,32.26,3.55,0.819251,0.060141,-0.031424,0.009622,0.004988,0.09,19,3.6
2025-03-27,17.76,103112800,18.165,18.4099,17.3601,call,12.0,4.4,4.45,4.28,4.28,14,-1.97,-31.52,6.25,4.35,23,4.45,24,0.25,170,138,431.25,175,18,11.46,1.2901,0.0953,7.97,4.4,0.872584,0.044216,-0.027041,0.00763,0.004991,0.97,19,4.4
2025-03-27,17.76,103112800,18.165,18.4099,17.3601,call,10.0,7.3,7.3,6.0,6.0,2,-2.14,-26.29,8.14,6.05,7,7.1,42,0.38,75,63,525.0,203,-6,-2.87,2.1244,0.541,34.16,6.57,0.888898,0.024376,-0.039633,0.006927,0.003995,0.37,19,6.57
2025-03-27,17.76,103112800,18.165,18.4099,17.3601,call,13.5,3.84,3.87,3.5,3.5,1,-1.1,-23.91,4.6,3.2,10,3.25,10,0.16,11,-10,-47.62,20,20,0.0,1.2256,0.1272,11.58,3.23,0.777049,0.06657,-0.036288,0.010912,0.004805,0.55,19,3.23
2025-03-26,18.79,95647340,20.3,20.51,18.2,put,13.0,0.35,0.36,0.24,0.29,5,0.06,26.09,0.23,0.31,14,0.33,10,-0.27,4061,3786,1376.73,919,183,24.86,1.2218,0.0172,1.43,0.32,-0.111438,0.03648,-0.02327,0.008085,-0.001214,4.42,21,0.32
2025-03-26,18.79,95647340,20.3,20.51,18.2,put,10.0,0.06,0.07,0.06,0.07,2,0.02,40.0,0.05,0.01,10,0.07,6,-0.4399999999999999,91,27,42.19,566,7,1.25,1.3728,0.0152,1.12,0.07,-0.027691,0.010884,-0.008804,0.002712,-0.000302,0.16,21,0.04
2025-03-26,18.79,95647340,20.3,20.51,18.2,put,11.0,0.12,0.14,0.09,0.11,1,0.01,10.0,0.1,0.1,735,0.13,1,-0.38,65,41,170.83,292,22,8.15,1.2889,-0.0508,-3.8,0.11,-0.043483,0.016793,-0.011957,0.003928,-0.000472,0.22,21,0.12
2025-03-26,18.79,95647340,20.3,20.51,18.2,put,12.0,0.2,0.24,0.06,0.06,1,-0.09,-60.0,0.15,0.19,31,0.2,1,-0.3199999999999999,113,-13,-10.32,901,39,4.52,1.2565,-0.0065,-0.52,0.19,-0.072262,0.02571,-0.017373,0.005862,-0.000786,0.13,21,0.2
2025-03-26,18.79,95647340,20.3,20.51,18.2,put,13.5,0.47,0.47,0.3,0.42,1,0.1,31.25,0.32,0.38,88,0.4,10,-0.24,1304,1283,6109.52,110,10,10.0,1.1925,0.0056,0.47,0.39,-0.133556,0.042452,-0.025769,0.009181,-0.001454,11.85,21,0.39
2025-03-26,18.79,95647340,20.3,20.51,18.2,call,10.0,8.2,8.2,7.55,8.14,1,-0.71,-8.02,8.85,7.75,8,8.1,16,0.44,12,-59,-83.1,209,43,25.9,1.5834,0.3081,24.16,7.93,0.956256,0.013732,-0.015956,0.003947,0.005212,0.06,21,7.93
2025-03-25,20.55,57784410,20.83,21.0199,20.35,put,10.0,0.03,0.06,0.03,0.05,1,0.03,150.0,0.02,0.03,439,0.06,101,-0.47,64,34,113.33,559,-6,-1.06,1.3576,0.0718,5.59,0.05,-0.019405,0.007533,-0.006673,0.002178,-0.000234,0.11,22,0.05
2025-03-25,20.55,57784410,20.83,21.0199,20.35,call,10.0,9.45,9.45,8.35,8.85,1,-1.62,-15.47,10.47,8.85,6,8.95,6,0.47,71,12,20.34,166,47,39.5,1.2753,-0.1867,-12.77,8.85,0.985346,0.006306,-0.006111,0.001713,0.005825,0.43,22,8.9
2025-03-25,20.55,57784410,20.83,21.0199,20.35,put,13.0,0.14,0.28,0.14,0.23,1,0.1,76.92,0.13,0.22,100,0.24,154,-0.31,275,217,374.14,736,39,5.6,1.2046,0.0125,1.05,0.23,-0.080512,0.02689,-0.018676,0.006892,-0.00097,0.37,22,0.23
2025-03-25,20.55,57784410,20.83,21.0199,20.35,put,12.0,0.07,0.16,0.07,0.15,1,0.07,87.5,0.08,0.14,23,0.16,432,-0.36,126,121,2420.0,862,4,0.47,1.263,0.0258,2.09,0.15,-0.05381,0.018767,-0.014351,0.005044,-0.000649,0.15,22,0.15
2025-03-25,20.55,57784410,20.83,21.0199,20.35,put,11.0,0.04,0.1,0.04,0.1,1,0.06,150.0,0.04,0.05,2,0.1,44,-0.41,24,-168,-87.5,270,150,125.0,1.3397,0.0881,7.04,0.1,-0.035953,0.012781,-0.011011,0.003644,-0.000435,0.09,22,0.08
2025-03-24,21.0,91671320,20.48,21.3651,20.37,call,10.0,10.47,10.47,10.47,10.47,59,-0.78,-6.93,11.25,10.5,5,10.75,5,0.51,59,-143,-70.79,119,57,91.94,1.462,-0.5071,-25.75,10.63,0.984356,0.005203,-0.007578,0.002026,0.006052,0.5,23,10.63
2025-03-24,21.0,91671320,20.48,21.3651,20.37,put,10.0,0.04,0.04,0.02,0.02,6,-0.02,-50.0,0.04,0.01,8,0.05,2,-0.51,30,11,57.89,565,3,0.53,1.2858,-0.1388,-9.74,0.02,-0.008186,0.00337,-0.003205,0.001154,-0.000112,0.05,23,0.03
2025-03-24,21.0,91671320,20.48,21.3651,20.37,put,11.0,0.05,0.05,0.04,0.04,10,0.0,0.0,0.04,0.01,962,0.12,1082,-0.4599999999999999,192,170,772.73,120,-10,-7.69,1.2516,-0.0073,-0.58,0.04,-0.015609,0.006068,-0.005461,0.002022,-0.000213,1.6,23,0.07
2025-03-24,21.0,91671320,20.48,21.3651,20.37,put,12.0,0.09,0.09,0.06,0.08,2,0.0,0.0,0.08,0.04,517,0.09,2,-0.42,5,-375,-98.68,858,242,39.29,1.2372,-0.011,-0.88,0.08,-0.029007,0.010366,-0.009107,0.003414,-0.000398,0.01,23,0.07
2025-03-24,21.0,91671320,20.48,21.3651,20.37,put,13.0,0.1,0.13,0.1,0.13,1,0.02,18.18,0.11,0.11,2,0.13,1,-0.37,58,-53,-47.75,697,19,2.8,1.1921,0.0269,2.31,0.13,-0.045682,0.015602,-0.01271,0.00495,-0.000626,0.08,23,0.12
2025-03-21,19.28,84348320,18.82,19.4864,18.37,put,13.0,0.13,0.13,0.1,0.11,1,-0.11,-50.0,0.22,0.11,216,0.12,101,-0.38,111,11,11.0,678,63,10.24,1.1652,0.0184,1.6,0.11,-0.038922,0.013433,-0.010916,0.004539,-0.000568,0.16,24,0.11
2025-03-21,19.28,84348320,18.82,19.4864,18.37,put,12.0,0.08,0.09,0.06,0.08,1,-0.07,-46.67,0.15,0.06,20,0.08,6,-0.43,380,275,261.9,616,61,10.99,1.2482,0.0383,3.17,0.08,-0.027641,0.009456,-0.008829,0.003423,-0.000406,0.62,24,0.07
2025-03-21,19.28,84348320,18.82,19.4864,18.37,put,11.0,0.05,0.05,0.04,0.04,1,-0.04,-50.0,0.08,0.02,1111,0.08,2229,-0.48,22,7,46.67,130,1,0.78,1.2589,0.0368,3.01,0.04,-0.014908,0.005555,-0.005282,0.002029,-0.000218,0.17,24,0.05
2025-03-21,19.28,84348320,18.82,19.4864,18.37,put,10.0,0.05,0.05,0.03,0.04,1,-0.02,-33.33,0.06,0.03,1,0.05,2,-0.52,19,-29,-60.42,562,18,3.31,1.4246,0.0947,7.12,0.04,-0.013181,0.004415,-0.00538,0.001825,-0.000195,0.03,24,0.04
2025-03-21,19.28,84348320,18.82,19.4864,18.37,call,10.0,11.15,11.25,11.05,11.25,50,2.4,27.12,8.85,10.35,11,11.95,23,0.52,202,199,6633.33,62,1,1.64,1.9691,0.8972,83.7,11.25,0.957968,0.008459,-0.020871,0.004831,0.005831,3.26,24,11.15
2025-03-20,19.93,80380580,19.61,20.57,19.5854,put,13.0,0.27,0.32,0.22,0.22,10,-0.02,-8.33,0.24,0.22,309,0.25,152,-0.3299999999999999,100,61,156.41,615,3,0.49,1.1468,-0.0484,-4.05,0.22,-0.073539,0.023636,-0.015647,0.007176,-0.001078,0.16,26,0.24
2025-03-20,19.93,80380580,19.61,20.57,19.5854,put,12.0,0.2,0.21,0.13,0.15,1,0.0,0.0,0.15,0.14,302,0.17,321,-0.38,105,96,1066.67,555,6,1.09,1.2099,-0.0142,-1.16,0.15,-0.050641,0.016737,-0.012351,0.005362,-0.000745,0.19,26,0.16
2025-03-20,19.93,80380580,19.61,20.57,19.5854,put,11.0,0.11,0.13,0.08,0.08,1,-0.03,-27.27,0.11,0.08,2077,0.11,362,-0.43,15,-17,-53.13,129,-3,-2.27,1.2221,-0.0871,-6.65,0.08,-0.029228,0.010587,-0.007983,0.003427,-0.000428,0.12,26,0.1
2025-03-20,19.93,80380580,19.61,20.57,19.5854,put,10.0,0.06,0.1,0.06,0.06,10,0.0,0.0,0.06,0.05,51,0.1,4,-0.48,48,19,65.52,544,-14,-2.51,1.3299,-0.0015,-0.11,0.06,-0.020922,0.007349,-0.00657,0.002589,-0.000309,0.09,26,0.08
2025-03-20,19.93,80380580,19.61,20.57,19.5854,call,10.0,8.8,8.85,8.8,8.85,1,-1.55,-14.9,10.4,9.1,5,9.55,5,0.48,3,1,50.0,61,2,3.39,1.0719,-0.1582,-12.86,9.33,0.992821,0.00361,-0.003279,0.001026,0.006993,0.05,26,9.33
2025-03-19,20.38,83249650,19.89,21.37,19.46,put,9.0,0.0,0.0,0.0,0.1,0,0.0,0.0,0.03,0.01,352,0.4,699,-0.53,0,0,0.0,59,5,9.26,1.9391,0.2823,17.04,0.21,-0.04125,0.008855,-0.016846,0.004547,-0.00066,0.0,26,0.21
2025-03-19,20.38,83249650,19.89,21.37,19.46,put,9.0,0.1,0.1,0.1,0.1,5,0.07,233.33,0.03,0.02,135,0.1,474,-0.55,5,2,66.67,54,-2,-3.57,1.6568,0.294,21.57,0.1,-0.024501,0.006282,-0.009322,0.003173,-0.000421,0.09,28,0.06
2025-03-19,20.38,83249650,19.89,21.37,19.46,call,12.0,0.0,0.0,0.0,8.4,0,0.0,0.0,8.15,7.3,7,7.55,7,0.38,0,0,0.0,157,34,27.64,1.1255,-0.1086,-8.8,7.42,0.958978,0.015183,-0.01111,0.004527,0.007881,0.0,26,7.43
2025-03-19,20.38,83249650,19.89,21.37,19.46,put,12.0,0.25,0.25,0.13,0.15,1,0.0,0.0,0.15,0.07,399,0.17,55,-0.4,9,-40,-81.63,549,3,0.55,1.2241,-0.0166,-1.34,0.15,-0.046971,0.014521,-0.011719,0.005416,-0.000774,0.02,28,0.12
2025-03-19,20.38,83249650,19.89,21.37,19.46,put,11.0,0.13,0.13,0.1,0.11,1,-0.02,-15.38,0.13,0.04,812,0.11,63,-0.4499999999999999,32,11,52.38,132,11,9.09,1.3092,-0.059,-4.31,0.11,-0.033717,0.010368,-0.009586,0.004137,-0.000559,0.24,28,0.08
2025-03-19,20.38,83249650,19.89,21.37,19.46,put,10.0,0.08,0.09,0.06,0.06,1,-0.01,-14.29,0.07,0.05,245,0.09,338,-0.5,29,-78,-72.9,558,61,12.27,1.3314,-0.0458,-3.33,0.06,-0.019564,0.006464,-0.006188,0.002624,-0.000323,0.05,28,0.07
2025-03-19,20.38,83249650,19.89,21.37,19.46,put,13.0,0.28,0.28,0.2,0.24,1,0.02,9.09,0.22,0.21,373,0.24,293,-0.35,39,-8,-17.02,612,-31,-4.82,1.1952,-0.0207,-1.7,0.24,-0.071399,0.020669,-0.01588,0.007526,-0.001178,0.06,28,0.22
2025-03-19,20.38,83249650,19.89,21.37,19.46,call,12.0,8.2,8.4,8.2,8.4,1,0.25,3.07,8.15,8.0,6,8.25,6,0.4,34,24,240.0,123,10,8.85,1.2341,-0.5836,-32.11,8.13,0.952038,0.014642,-0.013424,0.005508,0.008323,0.28,28,8.13
2025-03-18,19.93,79140870,20.19,20.4,19.52,put,13.0,0.27,0.27,0.19,0.22,15,-0.11,-33.33,0.33,0.23,257,0.25,210,-0.36,47,-243,-83.79,643,125,24.13,1.2159,-0.0469,-3.71,0.24,-0.067794,0.018759,-0.015599,0.007526,-0.00119,0.07,29,0.24
2025-03-18,19.93,79140870,20.19,20.4,19.52,put,12.0,0.27,0.36,0.13,0.15,1,-0.1,-40.0,0.25,0.11,294,0.31,799,-0.41,49,33,206.25,546,7,1.3,1.2407,-0.0986,-7.36,0.15,-0.044715,0.013232,-0.011473,0.005418,-0.000783,0.09,29,0.21
2025-03-18,19.93,79140870,20.19,20.4,19.52,put,11.0,0.2,0.2,0.12,0.13,1,-0.04,-23.53,0.17,0.05,1993,0.18,964,-0.4599999999999999,21,5,31.25,121,2,1.68,1.3682,-0.0212,-1.52,0.13,-0.035929,0.010044,-0.010605,0.004536,-0.000637,0.17,29,0.11
2025-03-18,19.93,79140870,20.19,20.4,19.52,put,10.0,0.1,0.1,0.07,0.07,1,-0.04,-36.36,0.11,0.07,11,0.27,979,-0.51,107,89,494.44,497,-9,-1.78,1.3772,-0.0618,-4.29,0.07,-0.02086,0.006341,-0.006791,0.002883,-0.000368,0.22,29,0.17
2025-03-18,19.93,79140870,20.19,20.4,19.52,put,9.0,0.07,0.07,0.03,0.03,1,-0.04,-57.14,0.07,0.0,0,0.31,29,-0.56,3,-3,-50.0,56,4,7.69,1.3628,-0.1375,-9.16,0.03,-0.009959,0.003391,-0.00356,0.001526,-0.000174,0.05,29,0.16
2025-03-18,19.93,79140870,20.19,20.4,19.52,call,12.0,8.15,8.15,8.15,8.15,1,-0.15,-1.81,8.3,8.45,8,9.6,49,0.41,10,9,900.0,113,-1,-0.88,1.8177,0.3767,26.14,9.03,0.902644,0.016481,-0.032095,0.009886,0.007445,0.09,29,9.02
2025-03-17,20.79,82794210,19.51,21.28,19.5,put,9.0,0.07,0.07,0.07,0.07,4,-0.04,-36.36,0.11,0.07,2,0.29,834,-0.55,6,-4,-40.0,52,-8,-13.33,1.5003,-0.1662,-9.97,0.07,-0.019176,0.005449,-0.006625,0.00267,-0.000347,0.12,30,0.18
2025-03-17,20.79,82794210,19.51,21.28,19.5,put,11.0,0.16,0.17,0.16,0.17,1,0.03,21.43,0.14,0.15,57,0.3,1085,-0.4499999999999999,16,-20,-55.56,119,-10,-7.75,1.3894,0.0134,0.97,0.17,-0.044607,0.011857,-0.012337,0.005378,-0.000808,0.13,30,0.22
2025-03-17,20.79,82794210,19.51,21.28,19.5,put,10.0,0.14,0.14,0.11,0.11,5,0.02,22.22,0.09,0.11,1,0.12,14,-0.5,18,-4,-18.18,506,4,0.8,1.439,0.0152,1.07,0.11,-0.02965,0.008195,-0.009157,0.003851,-0.000537,0.04,30,0.11
2025-03-17,20.79,82794210,19.51,21.28,19.5,put,12.0,0.24,0.26,0.22,0.25,2,0.07,38.89,0.18,0.1,5,0.25,247,-0.4,16,-46,-74.19,539,11,2.08,1.3393,0.0547,4.26,0.25,-0.064021,0.016379,-0.015814,0.00716,-0.001159,0.03,30,0.18
2025-03-17,20.79,82794210,19.51,21.28,19.5,put,13.0,0.34,0.36,0.32,0.33,40,0.08,32.0,0.25,0.32,202,0.35,372,-0.35,290,49,20.33,518,-78,-13.09,1.2628,0.0381,3.11,0.33,-0.085299,0.021631,-0.01854,0.008915,-0.001535,0.56,30,0.33
2025-03-13,18.09,117160200,18.38,19.2699,17.575,call,10.0,9.6,9.84,9.35,9.84,1,1.09,12.46,8.75,9.6,18,10.3,13,0.49,41,39,1950.0,44,1,2.33,0.7232,-1.1724,-61.85,9.84,0.999456,0.000445,-0.001314,0.000114,0.008995,0.93,33,9.95
2025-03-13,18.09,117160200,18.38,19.2699,17.575,call,10.0,0.0,0.0,0.0,9.84,0,0.0,0.0,8.75,9.8,5,11.05,10,0.52,0,0,0.0,59,15,34.09,1.7206,0.9974,137.92,11.05,0.957079,0.00875,-0.016403,0.005529,0.007514,0.0,31,10.43
2025-03-13,18.09,117160200,18.38,19.2699,17.575,put,10.0,0.17,0.19,0.13,0.14,6,-0.12,-46.15,0.26,0.13,6,0.15,195,-0.49,79,8,11.27,513,20,4.06,1.4322,-0.0273,-1.87,0.14,-0.035148,0.009094,-0.009926,0.004617,-0.000702,0.15,33,0.14
2025-03-13,18.09,117160200,18.38,19.2699,17.575,put,11.0,0.24,0.24,0.2,0.21,1,-0.06,-22.22,0.27,0.19,296,0.21,297,-0.4399999999999999,7,-24,-77.42,130,10,8.33,1.382,-0.014,-1.01,0.21,-0.051441,0.012824,-0.013017,0.006281,-0.001028,0.05,33,0.2
2025-03-13,18.09,117160200,18.38,19.2699,17.575,put,12.0,0.38,0.38,0.28,0.28,3,-0.31,-52.54,0.59,0.27,1,0.3,27,-0.39,19,-23,-54.76,521,20,3.99,1.3053,-0.0503,-3.71,0.28,-0.06925,0.017141,-0.015498,0.007928,-0.001377,0.04,33,0.29
2025-03-13,18.09,117160200,18.38,19.2699,17.575,put,13.0,0.48,0.52,0.4,0.42,1,-0.28,-40.0,0.7,0.39,35,0.41,52,-0.3399999999999999,251,168,202.41,398,21,5.57,1.2645,-0.0404,-3.09,0.4,-0.095762,0.022593,-0.019143,0.010122,-0.001906,0.63,33,0.4
2025-03-13,18.09,117160200,18.38,19.2699,17.575,put,9.0,0.11,0.11,0.11,0.11,1,-0.03,-21.43,0.14,0.09,13,0.11,2,-0.55,1,-3,-75.0,59,0,0.0,1.546,0.1009,6.98,0.11,-0.026412,0.006648,-0.008465,0.003644,-0.000533,0.02,33,0.1
2025-03-12,18.3,137654500,18.54,19.11,17.9038,call,10.0,8.75,8.75,8.75,8.75,1,-0.25,-2.78,9.0,8.15,6,9.35,14,0.45,2,1,100.0,43,0,0.0,1.8956,0.4054,27.2,8.75,0.905001,0.015917,-0.026551,0.009468,0.007308,0.05,35,8.75
2025-03-12,18.3,137654500,18.54,19.11,17.9038,put,13.0,0.6,0.81,0.6,0.7,15,-0.04,-5.41,0.74,0.68,109,0.73,110,-0.28,83,4,5.06,377,42,12.54,1.3049,-0.0094,-0.72,0.7,-0.151749,0.032169,-0.024162,0.013162,-0.002997,0.22,35,0.71
2025-03-12,18.3,137654500,18.54,19.11,17.9038,put,9.0,0.18,0.18,0.14,0.14,2,-0.04,-22.22,0.18,0.14,383,0.19,426,-0.5,4,-2,-33.33,59,5,9.26,1.4451,-0.0796,-5.22,0.14,-0.03653,0.009886,-0.009167,0.004484,-0.000713,0.07,35,0.17
2025-03-12,18.3,137654500,18.54,19.11,17.9038,put,12.0,0.51,0.59,0.46,0.59,1,0.04,7.27,0.55,0.5,6,0.54,123,-0.3399999999999999,42,7,20.0,501,9,1.83,1.3556,-0.003,-0.22,0.52,-0.11572,0.02569,-0.020866,0.010922,-0.002285,0.08,35,0.52
2025-03-12,18.3,137654500,18.54,19.11,17.9038,put,11.0,0.35,0.42,0.27,0.27,3,-0.1,-27.03,0.37,0.34,7,0.39,264,-0.39,31,21,210.0,120,2,1.69,1.396,-0.0064,-0.46,0.37,-0.084451,0.01981,-0.017093,0.008675,-0.001667,0.26,35,0.37
2025-03-12,18.3,137654500,18.54,19.11,17.9038,put,10.0,0.23,0.29,0.22,0.26,1,0.01,4.0,0.25,0.24,6,0.28,445,-0.4499999999999999,71,23,47.92,493,22,4.67,1.4595,0.0165,1.14,0.26,-0.061043,0.014772,-0.013953,0.006764,-0.001207,0.14,35,0.26
